,NDVI,LST,TA,Class
364,0.577565614,284.3220738,5,0
365,0.579524026,283.4868478,5,0
366,0.5809964,284.40569189999997,5,0
367,0.582468773,280.3420952,5,0
368,0.583941147,286.8214722,5,0
369,0.58541352,285.3227125,5,0
370,0.586885894,287.35914289999994,5,0
371,0.588358267,286.5091423,5,0
372,0.589830641,285.2639804,5,0
373,0.591303014,284.01881860000003,5,0
374,0.592775388,286.0882801,5,0
375,0.5942477620000001,285.4648372,5,0
376,0.595720135,285.5648401,5,0
377,0.597192509,285.664843,5,0
378,0.598664882,282.22396339999995,5,0
379,0.600137256,277.5814356,5,0
380,0.601609629,280.73727310000004,5,0
381,0.6030820029999999,283.8931105,5,0
382,0.603011069,282.21454,5,0
383,0.602940135,279.6430267,5,0
384,0.602869201,277.0715133,4,0
385,0.602798267,274.5,5,0
386,0.6027273329999999,287.88079039999997,5,0
387,0.602656399,287.8098449,5,0
388,0.602585464,287.7388994,5,0
389,0.60251453,288.8430346,5,0
390,0.602443596,289.681626,5,0
391,0.6023726620000001,286.92801610000004,5,0
392,0.6023017279999999,286.4227094,5,0
393,0.602230794,285.9174026,5,0
394,0.60215986,287.13682850000004,5,0
395,0.602088926,288.35625439999995,5,0
396,0.6020179920000001,289.7337021,5,0
397,0.6019470579999999,287.51800089999995,5,0
398,0.59925078,285.0724306,5,0
399,0.5965545010000001,285.44284039999997,5,0
400,0.593858222,289.2037316,5,0
401,0.591161944,289.5456273,5,0
402,0.588465665,292.484121,5,0
403,0.5857693860000001,290.46423189999996,5,0
404,0.583073108,287.94134039999994,5,0
405,0.580376829,292.35247730000003,5,0
406,0.57768055,293.6130728,5,0
407,0.574984272,294.18062480000003,5,0
408,0.572287993,289.63950960000005,5,0
409,0.569591714,284.7192308,5,0
410,0.566895436,291.1800463,5,0
411,0.564199157,287.13283839999997,5,0
412,0.561502878,292.9061244,5,0
413,0.558806599,293.00823399999996,5,0
414,0.5579477420000001,293.3058405,5,0
415,0.557088885,288.2363767,5,0
416,0.556230028,295.4318018,5,0
417,0.555371171,293.7065482,5,0
418,0.5545123129999999,290.49318389999996,5,0
419,0.553653456,294.4695557,5,0
420,0.5527945989999999,297.2223392,5,0
421,0.5519357420000001,298.36425180000003,5,0
422,0.551076885,297.35614760000004,5,0
423,0.550218027,292.3017626,5,0
424,0.54935917,292.5651876,5,0
425,0.548500313,291.3687483,5,0
426,0.547641456,290.172309,5,0
427,0.546782599,299.465797,5,0
428,0.545923741,297.3328972,5,0
429,0.545064884,294.1553496,5,0
430,0.549329792,286.40657339999996,5,0
431,0.553594699,287.38,5,0
432,0.557859607,281.26,5,0
433,0.562124514,289.1418834,5,0
434,0.566389422,295.0137965,5,0
435,0.570654329,295.16804989999997,5,0
436,0.574919237,300.4284107,5,0
437,0.579184144,297.7260794,5,0
438,0.5834490520000001,296.17013710000003,5,0
439,0.58771396,294.6141948,5,0
440,0.591978867,293.0582525,5,0
441,0.596243775,291.5023102,5,0
442,0.6005086820000001,292.8138572,5,0
443,0.60477359,294.1254043,5,0
444,0.609038497,292.4025702,5,0
445,0.613303405,288.5050622,5,0
446,0.6058977,294.2834267,5,0
447,0.598491994,290.35153060000005,5,0
448,0.5910862889999999,289.3795108,5,0
449,0.583680584,288.40749089999997,5,0
450,0.576274879,291.5441611,5,0
451,0.568869174,288.461392,5,0
452,0.561463469,290.22909599999997,5,0
453,0.554057764,291.9968,5,0
454,0.546652059,296.0209183,5,0
455,0.539246354,296.64951569999994,5,0
456,0.531840648,295.0321423,5,0
457,0.5244349429999999,298.0749042,5,0
458,0.517029238,293.0814643,5,0
459,0.509623533,293.27706820000003,5,0
460,0.5022178279999999,293.47267200000005,5,0
461,0.494812123,293.6682758,5,0
462,0.49899043600000004,293.8638797,5,0
463,0.503168748,288.1972222,5,0
464,0.507347061,292.48476189999997,5,0
465,0.511525374,292.94,5,0
466,0.515703686,295.704165,5,0
467,0.519881999,289.7322807,5,0
468,0.524060312,300.5931652,5,0
469,0.528238624,300.06638710000004,5,0
470,0.532416937,303.58657610000006,5,0
471,0.53659525,296.0597375,5,0
472,0.540773563,291.6092216,5,0
473,0.544951875,297.002535,5,0
474,0.549130188,294.554497,5,0
475,0.5533085010000001,297.9756863,5,0
476,0.557486813,297.14126560000005,5,0
477,0.5616651260000001,302.8225466,5,0
478,0.555741612,302.8828014,5,0
479,0.549818099,301.81343139999996,5,0
480,0.543894585,300.74406139999996,5,0
481,0.537971071,301.5996881,5,0
482,0.5320475579999999,305.8106812,5,0
483,0.526124044,304.2141452,5,0
484,0.520200531,303.1077847,5,0
485,0.5142770170000001,302.00142420000003,5,0
486,0.5083535029999999,303.0342187,5,0
487,0.50242999,302.615,5,0
488,0.49650647600000003,301.8702287,5,0
489,0.490582962,309.0866943,5,0
490,0.48465944899999996,295.6767568,5,0
491,0.478735935,307.9382195,5,0
492,0.47281242100000004,301.0577108,5,0
493,0.466888908,303.5678337,5,0
494,0.463382014,306.0779566,5,0
495,0.459875121,306.3867953,5,0
496,0.456368227,306.695634,5,0
497,0.452861333,300.66387760000003,5,0
498,0.44935444,294.6321212,5,0
499,0.44584754600000004,300.3830847,5,0
500,0.442340653,306.13404810000003,5,0
501,0.438833759,302.2980898,5,0
502,0.435326865,301.12352810000004,5,0
503,0.43181997200000005,299.8656309,5,0
504,0.42831307799999996,299.48713480000004,5,0
505,0.424806185,304.458419,5,0
506,0.421299291,304.5685894,5,0
507,0.41779239799999995,293.55,5,0
508,0.41428550399999997,303.0616014,5,0
509,0.41077861,312.57320289999996,5,0
510,0.40914653799999995,313.65388239999993,5,0
511,0.407514465,309.89341360000003,5,0
512,0.40588239299999995,318.2590752,5,0
513,0.40425032,304.430165,5,0
514,0.40261824799999996,308.4945924,5,0
515,0.400986175,307.777912,5,0
516,0.39935410200000004,307.0612316,5,0
517,0.39772203,306.34455110000005,5,0
518,0.39608995700000005,311.7645521,5,0
519,0.394457885,317.184553,5,0
520,0.39282581200000005,311.9440742,5,0
521,0.39119374,306.7035954,5,0
522,0.38956166700000006,299.69981980000006,5,0
523,0.387929595,305.8154753,8,0
524,0.386297522,304.8584483,5,0
525,0.384665449,314.8306662,5,0
526,0.38370423200000003,304.7111271,5,0
527,0.382743014,303.4497995,5,0
528,0.381781796,302.18847200000005,5,0
529,0.38082057799999997,299.88412860000005,5,0
530,0.37985936,310.2760106,5,0
531,0.37889814200000005,310.07601960000005,5,0
532,0.377936924,309.87602860000004,5,0
533,0.37697570700000005,309.1088914,5,0
534,0.376014489,310.5029726,5,0
535,0.375053271,311.8970537,5,0
536,0.374092053,309.73323700000003,5,0
537,0.373130835,311.50208219999996,5,0
538,0.372169617,304.6569912,5,0
539,0.37120839899999997,315.7124247,5,0
540,0.370247182,311.832211,5,0
541,0.36928596399999997,312.7771053,5,0
542,0.368812837,308.31459,5,0
543,0.368339711,307.8813105,5,0
544,0.367866584,307.4480309,5,0
545,0.36739345799999995,306.716975,5,0
546,0.366920331,317.4537975,5,0
547,0.36644720399999997,308.8549298,5,0
548,0.365974078,312.7519985,5,0
549,0.365500951,304.8166834,5,0
550,0.365027825,311.1144177,9,1
551,0.36455469799999995,314.5117396,5,1
552,0.364081572,305.96083189999996,5,0
553,0.363608445,313.4830508,5,0
554,0.363135319,309.2522052,5,0
555,0.36266219200000005,316.8578908,5,0
556,0.362189066,308.8844766,5,0
557,0.361715939,318.0493034,5,0
558,0.36170705,315.647937,5,0
559,0.36169816,305.5628613,5,0
560,0.36168927100000003,311.76489260000005,5,0
561,0.361680382,306.165271,5,0
562,0.36167149200000004,312.054664,5,1
563,0.36166260299999997,308.4296082,5,1
564,0.36165371399999996,313.84830750000003,5,1
565,0.361644824,305.1671029,5,1
566,0.361635935,307.13771529999997,5,0
567,0.361627046,307.09342260000005,5,0
568,0.361618156,307.56832760000003,5,0
569,0.361609267,311.4271681,5,0
570,0.36160037799999994,303.819309,5,0
571,0.36159148799999996,314.48352810000006,5,0
572,0.361582599,317.37985610000004,5,0
573,0.36157371,312.7255786,5,0
574,0.361356292,307.4681963,5,0
575,0.361138874,304.14992110000003,5,0
576,0.36092145700000006,310.89759489999994,5,0
577,0.360704039,304.3384621,5,0
578,0.360486621,312.862613,5,0
579,0.360269203,309.1312567,5,0
580,0.36005178600000004,315.5858283,5,0
581,0.35983436799999996,306.05012999999997,5,0
582,0.35961695,306.1452917,5,0
583,0.359399533,309.2211534,5,0
584,0.359182115,310.6807664,5,0
585,0.35896469700000005,313.2822222,5,0
586,0.35874728,312.88880869999997,5,0
587,0.35852986200000003,314.27471339999994,5,0
588,0.358312444,305.94102010000006,5,0
589,0.358095027,312.80789469999996,5,0
590,0.35858906799999996,309.51631810000003,5,0
591,0.359083109,316.0862084,5,0
592,0.35957715,319.0096835,5,0
593,0.360071191,315.6160005,9,0
594,0.360565232,312.22231760000005,9,0
595,0.361059274,309.2544132,9,1
596,0.361553315,315.50737860000004,9,1
597,0.36204735600000004,308.9011611,9,1
598,0.36254139700000004,310.1472885,9,1
599,0.363035438,308.43229269999995,9,1
600,0.363529479,310.5025832,9,1
601,0.36402352,309.83220919999997,9,1
602,0.364517562,302.0897623,9,1
603,0.36501160299999996,309.5932712,9,1
604,0.36550564399999996,306.7073134,8,1
605,0.365999685,310.33863230000003,5,1
606,0.364995943,308.6262355,5,1
607,0.363992201,306.47607569999997,5,1
608,0.36298846,308.90290039999996,5,1
609,0.361984718,305.479432,5,1
610,0.360980976,307.155036,5,1
611,0.359977234,302.45377260000004,9,1
612,0.358973492,309.7603325,5,1
613,0.35796975,312.5791925,5,1
614,0.356966009,315.0101089,5,1
615,0.35596226700000005,319.6345468,5,1
616,0.354958525,302.1664516,5,1
617,0.353954783,289.98,5,1
618,0.352951041,295.7909874,5,1
619,0.3519473,301.6019748,5,1
620,0.350943558,305.9638437,5,1
621,0.349939816,308.759468,5,1
622,0.34988678100000004,305.81521019999997,5,1
623,0.349833746,305.1132185,5,1
624,0.34978071200000005,309.46309489999993,5,1
625,0.349727677,303.9089709,5,1
626,0.34967464200000004,307.9470957,5,1
627,0.34962160700000006,302.9619417,5,1
628,0.349568573,311.9758753,5,1
629,0.34951553799999996,305.440379,5,1
630,0.349462503,306.618,5,1
631,0.34940946799999995,309.2879264,5,1
632,0.34935643299999997,306.00648839999997,5,1
633,0.34930339899999996,305.8025547,5,1
634,0.349250364,307.94851289999997,5,1
635,0.349197329,310.0944711,5,1
636,0.34914429399999997,310.69519280000003,5,1
637,0.34909126,310.521568,5,1
638,0.348607885,310.4202945,5,1
639,0.348124511,306.11393389999995,5,1
640,0.34764113700000004,309.26019610000003,5,0
641,0.34715776299999995,305.3640745,5,0
642,0.34667438899999997,311.965814,5,0
643,0.346191015,307.5840198,5,0
644,0.345707641,309.2395265,5,0
645,0.34522426700000003,303.0172642,5,0
646,0.344740892,304.0802409,5,0
647,0.344257518,305.1432177,5,0
648,0.343774144,300.7824,5,0
649,0.34329077,304.1245266,5,0
650,0.34280739600000004,306.6138749,5,0
651,0.342324022,309.10322310000004,5,0
652,0.34184064799999997,307.86487420000003,5,0
653,0.341357274,308.5415223,5,0
654,0.34212988899999996,308.9694188,5,0
655,0.342902504,303.40147060000004,5,0
656,0.34367512,309.529575,5,0
657,0.344447735,305.6801543,5,0
658,0.34522035100000004,308.2778808,5,0
659,0.345992966,305.7711681,5,0
660,0.346765582,303.2644554,5,0
661,0.34753819700000005,299.2952146,5,0
662,0.348310813,299.2693269,5,0
663,0.349083428,298.180798,5,0
664,0.349856044,296.1531429,5,0
665,0.350628659,301.2800979,5,0
666,0.351401275,299.7777526,5,0
667,0.35217389,301.68805580000003,5,0
668,0.352946506,300.8319985,5,0
669,0.353719121,301.6532549,5,0
670,0.355442217,301.37273619999996,5,0
671,0.357165312,298.4103911,5,0
672,0.358888408,301.1901092,5,0
673,0.36061150399999997,295.74109289999996,5,0
674,0.362334599,303.7592308,5,0
675,0.364057695,292.3434765,5,0
676,0.36578079,293.9920852,5,0
677,0.367503886,289.02476989999997,5,0
678,0.36922698200000004,290.5689158,5,0
679,0.37095007700000004,293.41569260000006,5,0
680,0.37267317299999997,293.2686127,5,0
681,0.374396269,293.1215327,5,0
682,0.376119364,282.7079208,5,0
683,0.37784246,289.8406812,5,0
684,0.379565556,293.3476375,5,0
685,0.38128865100000003,294.7475941,5,0
686,0.380628433,291.1464085,5,0
687,0.37996821399999997,287.5452229,5,0
688,0.379307995,285.8543715,5,0
689,0.378647776,289.61327939999995,5,0
690,0.37798755799999995,286.1443611,5,0
691,0.377327339,288.15875710000006,5,0
692,0.37666712,290.54992599999997,5,0
693,0.376006901,292.40203169999995,5,0
694,0.37534668299999996,290.8307095,5,0
695,0.374686464,290.61431939999994,5,0
696,0.374026245,290.19019160000005,5,0
697,0.373366026,291.4345106,5,0
698,0.37270580799999997,287.40575939999997,5,0
699,0.372045589,292.11526139999995,5,0
700,0.37138537,291.8844633,5,0
701,0.370725152,291.2956825,5,0
702,0.373071561,292.30286639999997,5,0
703,0.37541797,290.2877605,5,0
704,0.37776437799999996,292.8969038,5,0
705,0.380110787,288.9515212,5,0
706,0.382457196,292.8418966,5,0
707,0.384803605,295.2699773,5,0
708,0.387150014,291.3819416,5,0
709,0.389496423,292.8181051,5,0
710,0.39184283200000003,285.9929909,5,0
711,0.394189241,279.5666667,5,0
712,0.39653565,283.30121139999994,5,0
713,0.398882059,287.0357562,5,0
714,0.40122846799999995,284.9652595,5,0
715,0.40357487700000005,286.19277569999997,5,0
716,0.405921286,285.9160459,5,0
717,0.408267695,286.8151053,5,0
718,0.41041709299999996,288.1466563,5,0
719,0.41256649100000004,287.49704249999996,5,0
720,0.41471589,289.1743797,5,0
721,0.41686528799999994,286.6305646,5,0
722,0.419014686,286.5998304,5,0
723,0.421164084,283.1869087,5,0
