,NDVI,LST,TA,CLASS
90,0.37135129299999997,302.3359528,5,0
91,0.367163205,302.9776273,5,0
92,0.362975118,298.7296164,5,0
93,0.35878703,303.570704,5,0
94,0.35459894299999994,300.759029,5,0
95,0.350410855,302.29294269999997,5,0
96,0.34622276799999996,299.8386127,5,0
97,0.343056456,307.3504255,5,0
98,0.339890144,296.329224,5,0
99,0.33672383200000006,293.2921642,9,0
100,0.33355752,300.08823989999996,5,0
101,0.330391208,294.36237939999995,5,0
102,0.327224896,301.62057830000003,8,0
103,0.324058584,301.1385047,5,0
104,0.320892272,301.2096151,5,0
105,0.31772596,293.32606499999997,5,0
106,0.314559648,298.0441858,9,0
107,0.311393336,303.95785750000005,8,0
108,0.30822702399999996,301.45477999999997,5,0
109,0.305060712,307.2676232,5,0
110,0.30189440000000006,297.1225577,5,0
111,0.298728088,301.97772389999994,5,0
112,0.295561776,304.4386375,9,0
113,0.297444928,306.82308539999997,9,0
114,0.29932808,308.89257510000004,5,0
115,0.301211231,305.57223250000004,5,0
116,0.303094383,306.0589164,5,0
117,0.304977535,300.315658,5,0
118,0.30686068699999997,300.89446660000004,5,0
119,0.308743838,299.7864029,5,0
120,0.31062699,301.1587683,5,0
121,0.312510142,302.4521702,5,0
122,0.314393294,301.26852169999995,5,0
123,0.316276445,307.5515091,5,0
124,0.318159597,300.25368219999996,5,0
125,0.32004274899999996,304.08649219999995,5,0
126,0.321925901,301.33709489999995,5,0
127,0.323809053,305.1547912,5,0
128,0.325692204,303.7447725,5,0
129,0.32119201199999997,299.6703182,8,0
130,0.316691819,305.03367760000003,5,0
131,0.312191626,304.3664417,5,0
132,0.307691434,308.73244819999996,5,0
133,0.303191241,304.13597819999995,5,0
134,0.298691048,310.6466749,5,0
135,0.294190856,301.1193875,5,0
136,0.289690663,304.3084563,5,0
137,0.28519047,303.1535422,5,0
138,0.280690278,299.90239049999997,5,0
139,0.276190085,298.97560730000004,5,0
140,0.271689892,301.349852,5,0
141,0.2671897,295.52993839999993,5,0
142,0.262689507,296.30437850000004,5,0
143,0.258189315,303.748891,5,0
144,0.253689122,302.24996760000005,5,0
145,0.256446446,303.18039419999997,5,0
146,0.25920377,301.19991380000005,5,0
147,0.261961094,301.6135756,5,0
148,0.264718419,306.3634889,9,0
149,0.267475743,302.22338160000004,5,0
150,0.270233067,307.8978874,9,0
151,0.272990391,305.9490182,9,0
152,0.27574771600000003,307.36690699999997,5,0
153,0.27850504,307.5891797,5,0
154,0.281262364,308.3356753,5,0
155,0.284019688,312.5671386,5,0
156,0.286777012,303.26591129999997,5,0
157,0.289534337,307.77199939999997,5,0
158,0.29229166100000004,304.10209199999997,5,0
159,0.295048985,309.5612729,5,0
160,0.297806309,308.55199460000006,9,0
161,0.29677981800000003,310.8072963,9,0
162,0.29575332600000004,313.74899849999997,9,0
163,0.294726835,306.95597349999997,8,0
164,0.29370034300000003,312.68458589999995,8,0
165,0.292673852,304.848888,8,0
166,0.29164736,310.050541,5,1
167,0.290620869,306.88232810000005,5,1
168,0.289594377,312.86400330000004,5,1
169,0.288567886,312.9667063,5,1
170,0.287541394,308.39014510000004,5,1
171,0.286514903,309.74836969999996,5,1
172,0.285488411,306.2557736,8,0
173,0.28446192,314.15004639999995,5,0
174,0.283435428,307.3158306,5,0
175,0.28240893699999997,308.0100423,5,0
176,0.281382445,307.53554510000004,9,0
177,0.281610892,308.9937018,5,0
178,0.28183934,311.3587877,5,0
179,0.282067787,304.0158729,5,1
180,0.282296234,312.7032563,5,1
181,0.28252468199999997,305.6984437,5,1
182,0.282753129,311.6226566,9,1
183,0.282981576,305.27195689999996,8,1
184,0.283210024,310.58604330000003,5,1
185,0.283438471,311.84488730000004,5,1
186,0.283666918,310.384833,5,1
187,0.28389536600000004,309.4964753,5,0
188,0.284123813,303.8517965,5,1
189,0.28435226,313.4174617,5,1
190,0.284580708,307.484486,5,1
191,0.284809155,313.6069377,5,1
192,0.285037602,315.9026667,8,1
193,0.280447122,312.77137680000004,5,1
194,0.275856642,315.3422992,5,1
195,0.271266161,312.5211296,5,1
196,0.266675681,314.7744619,5,1
197,0.262085201,306.675301,5,1
198,0.25749472100000004,313.4248461,5,1
199,0.25290424,309.5162795,5,1
200,0.24831376,311.2505631,5,1
201,0.24372328,311.35965710000005,5,0
202,0.2391328,308.2412422,5,0
203,0.23454231899999997,311.1489739,5,0
204,0.229951839,309.0554305,5,0
205,0.22536135899999998,311.6931468,5,0
206,0.22077087899999998,310.79428210000003,5,0
207,0.216180399,314.8300437,5,0
208,0.21158991800000002,312.8862341,5,0
209,0.216863625,312.3447481,8,0
210,0.222137332,312.13693739999997,9,1
211,0.22741103899999998,307.90734530000003,5,1
212,0.23268474600000003,314.63798189999994,5,0
213,0.23795845300000001,307.0911017,5,1
214,0.24323216,315.0840091,5,1
215,0.248505867,309.3065312,5,1
216,0.253779575,316.2273531,5,1
217,0.259053282,311.0210869,5,1
218,0.264326989,308.27043060000005,5,0
219,0.26960069600000003,312.7197383,5,1
220,0.274874403,306.6680951,5,1
221,0.28014811,314.062586,5,1
222,0.28542181699999997,307.76453300000003,5,1
223,0.290695524,312.2714151,5,1
224,0.295969231,312.7090057,5,1
225,0.292453726,313.9047153,5,1
226,0.288938221,317.21909689999995,5,1
227,0.285422716,312.37760110000005,5,1
228,0.281907212,314.3254908,5,1
229,0.278391707,306.9114854,5,0
230,0.274876202,313.0738629,5,0
231,0.271360697,309.9076835,5,0
232,0.267845192,317.23469960000006,5,1
233,0.264329688,309.5965535,5,1
234,0.26081418300000003,309.4188151,5,1
235,0.257298678,313.68022080000003,5,1
236,0.25378317300000003,308.69039169999996,5,1
237,0.250267668,314.0971669,5,1
238,0.246752163,311.23191339999994,5,1
239,0.243236659,313.8512945,5,1
240,0.239721154,310.4139128,9,0
241,0.24746142,310.36680160000003,8,0
242,0.255201687,313.72553839999995,5,1
243,0.262941954,309.35923460000004,9,1
244,0.27068222,312.028973,9,1
245,0.278422487,308.7264709,5,1
246,0.286162753,314.26908330000003,9,1
247,0.29390302,307.6921195,9,1
248,0.301643286,309.6251964,9,1
249,0.30938355300000003,315.1414405,9,1
250,0.317123819,306.05407180000003,9,1
251,0.324864086,308.2938788,9,1
252,0.332604353,304.03065760000004,9,1
253,0.34034461899999996,307.4760671,9,1
254,0.34808488600000004,308.4311755,9,1
255,0.35582515200000003,311.6903477,9,1
256,0.363565419,310.5738293,9,1
257,0.362060359,306.54033139999996,9,0
258,0.36055529799999997,305.82005510000005,9,0
259,0.35905023799999997,304.2436336,9,0
260,0.35754517799999996,310.6503626,9,0
261,0.35604011799999996,303.56462769999996,9,0
262,0.35453505799999996,305.26002830000004,9,0
263,0.35302999799999996,304.8156587,9,1
264,0.35152493700000004,305.60334539999997,5,1
265,0.35001987700000003,304.3562716,5,1
266,0.34851481700000003,305.8089216,5,1
267,0.34700975700000003,308.7828465,9,1
268,0.345504697,302.2491015,9,0
269,0.343999636,306.1706604,8,0
270,0.342494576,303.091486,8,1
271,0.340989516,303.843781,8,1
272,0.339484456,303.4997412,5,1
273,0.34741104,302.1489662,5,0
274,0.355337623,302.21892510000004,8,0
275,0.363264207,300.4925869,9,1
276,0.37119079,301.4814447,5,1
277,0.379117374,301.44356469999997,9,0
278,0.38704395799999997,304.68848060000005,9,1
279,0.394970541,304.8670006,9,1
280,0.402897125,305.37602860000004,9,1
281,0.410823709,300.1558165,9,1
282,0.418750292,295.7700809,9,1
283,0.42667687600000004,299.82374189999996,9,1
284,0.43460345899999997,299.5775014,9,1
285,0.442530043,301.7639139,5,1
286,0.45045662700000005,299.6523642,8,0
287,0.45838321,303.0746265,8,0
288,0.466309794,299.7796387,9,0
289,0.46303478200000003,299.2747023,9,0
290,0.459759769,298.5761409,5,1
291,0.456484757,301.0434452,5,1
292,0.453209745,300.1733099,5,0
293,0.449934733,299.2177943,9,1
294,0.44665972,302.6824786,5,1
295,0.44338470799999996,301.1728832,5,1
296,0.440109696,300.38527789999995,9,1
297,0.436834684,302.8059976,9,1
298,0.433559672,300.30713810000003,9,1
299,0.43028465899999996,295.7771816,9,1
300,0.42700964700000005,292.0422602,9,1
301,0.423734635,295.054916,9,1
302,0.42045962299999995,290.76867139999996,9,1
303,0.41718461,293.4951443,5,1
304,0.413909598,296.3600004,9,1
305,0.40917753,296.3744231,5,1
306,0.404445461,299.0921967,9,1
307,0.399713393,298.0235734,9,1
308,0.394981325,300.0049988,9,1
309,0.390249256,297.094973,9,1
310,0.38551718799999996,299.27779489999995,9,1
311,0.380785119,298.6741248,5,1
312,0.376053051,297.9303634,5,1
313,0.371320982,297.794621,5,1
314,0.366588914,297.71067630000005,5,1
315,0.361856846,300.0698492,5,1
316,0.357124777,292.5916768,5,1
317,0.35239270899999997,296.8094253,5,1
318,0.34766064,290.748781,8,0
319,0.34292857200000004,296.48505869999997,5,0
320,0.338196503,297.30514960000005,5,0
321,0.342958285,296.67089680000004,9,0
322,0.347720066,291.3690642,8,0
323,0.352481847,285.6028951,5,0
324,0.357243628,288.2831843,5,0
325,0.362005409,288.8370062,8,0
326,0.36676719,289.51465089999994,5,0
327,0.37152897100000004,290.4144365,5,0
328,0.376290752,288.3093207,5,0
329,0.38105253299999997,288.8108602,9,0
330,0.385814314,283.944141,5,0
331,0.390576095,284.3300315,5,0
332,0.39533787600000003,281.4923869,5,0
333,0.40009965700000005,285.41422610000006,5,0
334,0.40486143799999996,277.1088342,5,0
335,0.409623219,285.5290477,5,0
336,0.41438500000000006,282.88683960000003,5,0
337,0.413016782,279.9322851,5,0
338,0.41164856299999997,283.2088823,5,0
339,0.410280345,284.1700264,5,0
340,0.408912127,280.8398461,5,0
341,0.40754390799999995,281.97085960000004,5,0
342,0.40617569,284.406791,5,0
343,0.40480747200000006,281.88496580000003,5,0
344,0.403439253,288.3767628,5,0
345,0.402071035,286.2450543,5,0
346,0.40070281700000004,290.76181529999997,5,0
347,0.399334598,284.1310939,5,0
348,0.39796638,280.35400669999996,5,0
349,0.39659816200000003,282.1425008,5,0
350,0.395229943,283.7859068,5,0
351,0.393861725,278.0905841,5,0
352,0.392493506,285.14119139999997,5,0
353,0.396997685,288.7589398,5,0
354,0.40150186299999996,275.7673835,5,0
355,0.406006042,278.7410744,5,0
356,0.41051022,278.2565143,5,0
357,0.415014399,277.3951956,5,0
358,0.419518577,281.97227410000005,5,0
359,0.424022756,278.4750732,5,0
360,0.42852693399999997,279.0737138,5,0
361,0.43303111200000005,282.30528589999994,5,0
362,0.437535291,280.3877483,5,0
363,0.44203946899999996,281.3360858,5,0
364,0.44654364799999996,281.74820960000005,5,0
365,0.45104782600000004,286.3420545,5,0
366,0.45215118,284.47227319999996,5,0
367,0.45325453299999996,286.78637210000005,5,0
368,0.454357886,283.6546908,5,0
369,0.45546124,283.4006009,5,0
370,0.45656459299999996,285.3926495,5,0
371,0.457667947,281.82481260000003,5,0
372,0.4587713,285.95801639999996,5,0
373,0.459874654,278.5140897,5,0
374,0.460978007,284.831781,5,0
375,0.462081361,284.9730832,5,0
376,0.463184714,286.6749359,5,0
377,0.46428806799999994,285.52199900000005,5,0
378,0.465391421,283.1263736,5,0
379,0.466494775,285.2191735,5,0
380,0.46759812799999995,284.5315688,5,0
381,0.46870148100000003,281.636554,5,0
382,0.46132911200000004,281.1722857,5,0
383,0.453956743,288.51588300000003,5,0
384,0.446584373,275.790279,5,0
385,0.439212004,286.8893378,5,0
386,0.43183963399999997,288.4579066,5,0
387,0.424467265,288.39914489999995,5,0
388,0.417094895,290.2337523,5,0
389,0.40972252600000003,286.8426682,5,0
390,0.402350156,287.7861622,5,0
391,0.394977787,289.68356339999997,5,0
392,0.387605418,289.6903422,5,0
393,0.38023304799999996,287.89464080000005,5,0
394,0.372860679,287.0796645,5,0
395,0.365488309,290.35769930000004,5,0
396,0.35811594,291.4360481,5,0
397,0.35074357,290.86085560000004,5,0
398,0.34910565,281.5469665,9,0
399,0.34746773,283.6404113,9,0
400,0.34582981,285.3518497,5,0
401,0.34419189,288.9657651,9,0
402,0.342553971,291.0253923,8,0
403,0.340916051,288.7467173,5,0
404,0.33927813100000004,286.3904602,5,0
405,0.337640211,287.0215681,5,0
406,0.336002291,289.34438589999996,9,0
407,0.334364371,289.63219760000004,9,0
408,0.33272645100000003,290.12195089999994,8,0
409,0.331088531,290.33083539999996,5,0
410,0.329450611,291.98925299999996,8,0
411,0.327812691,294.2635521,5,0
412,0.32617477100000003,288.8818456,5,0
413,0.324536851,289.7283307,8,0
414,0.320032985,290.6434555,5,0
415,0.31552912,294.4408356,5,0
416,0.311025254,290.87786689999996,8,0
417,0.306521388,290.08508639999997,8,0
418,0.302017523,291.6923193,5,1
419,0.297513657,291.6558251,8,1
420,0.293009791,294.1920293,5,0
421,0.288505925,293.9241046,5,0
422,0.28400206,293.97008,5,0
423,0.279498194,291.80059439999997,5,0
424,0.274994328,294.2190187,5,0
425,0.270490463,291.06801060000004,5,0
426,0.265986597,287.5175373,5,1
427,0.261482731,295.547638,5,1
428,0.25697886600000003,295.10175160000006,5,1
429,0.252475,295.3214898,5,1
430,0.251637812,291.5070358,5,0
431,0.250800625,299.0377863,5,0
432,0.24996343699999998,295.5656182,5,0
433,0.24912625,292.6842333,5,0
434,0.248289062,289.99510689999994,5,0
435,0.247451875,291.7760483,5,0
436,0.246614687,293.92762719999996,5,0
437,0.2457775,292.26957189999996,5,0
438,0.244940312,293.482457,5,0
439,0.244103125,292.37629100000004,5,0
440,0.243265937,292.3846276,4,0
441,0.24242875,289.27183239999994,4,0
442,0.24159156199999998,287.3983265,4,0
443,0.240754375,288.3896494,5,0
444,0.239917187,286.9985105,5,0
445,0.23908000000000001,292.5498376,5,0
446,0.24999892899999998,290.0878939,5,0
447,0.260917857,293.38307860000003,5,0
448,0.271836786,294.90367510000004,5,0
449,0.282755714,293.01582149999996,5,0
450,0.293674643,290.1898787,5,0
451,0.304593571,289.94978189999995,5,0
452,0.3155125,296.38740099999995,4,0
453,0.326431429,296.027322,5,0
454,0.33735035700000005,299.5282335,5,0
455,0.348269286,295.067817,5,0
456,0.359188214,295.41102539999997,5,0
457,0.37010714299999997,294.5555417,5,0
458,0.381026071,294.3842988,5,0
459,0.391945,302.2236172,5,0
460,0.402863929,300.46012310000003,4,0
461,0.413782857,290.6411614,5,0
462,0.424701786,291.0736455,5,0
463,0.43562071399999996,292.14023210000005,4,0
464,0.446539643,293.95117450000004,5,0
465,0.45745857100000004,290.19913280000003,5,0
466,0.46837749999999995,295.5051503,5,0
467,0.47929642899999997,295.95659839999996,5,0
468,0.490215357,297.136522,5,0
469,0.501134286,296.4455512,5,0
470,0.512053214,301.8986515,5,0
471,0.522972143,298.705868,5,0
472,0.533891071,298.2377074,4,0
473,0.54481,299.2115002,4,0
474,0.555728929,297.7551626,5,0
475,0.566647857,301.99053639999994,5,0
476,0.577566786,297.86135989999997,5,0
477,0.5884857139999999,305.24444980000004,5,0
478,0.573807685,301.6302563,5,1
479,0.559129656,307.276094,5,1
480,0.544451627,306.32917910000003,5,0
481,0.529773598,303.15459350000003,5,0
482,0.515095569,307.0201463,5,0
483,0.50041754,303.2379612,5,0
484,0.48573951,312.6877444,5,0
485,0.471061481,300.6845374,5,0
486,0.456383452,305.9184277,5,0
487,0.441705423,304.5477259,5,0
488,0.427027394,303.2229839,5,0
489,0.412349365,305.48844269999995,5,0
490,0.39767133600000004,306.7221945,5,0
491,0.382993307,306.5028177,5,0
492,0.36831527700000005,298.7247119,5,0
493,0.35363724799999996,312.7880534,5,0
494,0.35035683700000003,303.1744276,5,0
495,0.347076425,310.6129564,5,0
496,0.34379601299999996,304.2123848,5,0
497,0.34051560200000003,309.9292663,5,0
498,0.33723519,309.08312889999996,5,0
499,0.333954779,306.85918460000005,5,0
500,0.33067436699999997,308.17804639999997,8,0
501,0.327393955,300.3039183,5,0
502,0.324113544,308.76173239999997,5,0
503,0.32083313199999997,300.8215813,5,1
504,0.31755272,304.5872435,5,0
505,0.31427230899999997,304.28860860000003,5,0
506,0.310991897,304.04194049999995,5,0
507,0.30771148600000003,304.7916955,5,0
508,0.30443107399999997,299.47466339999994,5,0
509,0.301150662,310.0541023,5,0
510,0.302737464,308.2857774,5,0
511,0.304324265,314.7164351,5,0
512,0.305911066,312.7249238,5,0
513,0.307497868,313.50219689999994,5,1
514,0.309084669,312.62242480000003,5,0
515,0.31067147100000003,308.04287969999996,9,0
516,0.312258272,308.7305566,5,0
517,0.31384507300000003,302.3535501,5,0
518,0.315431875,307.39603210000007,5,0
519,0.317018676,309.5155135,5,0
520,0.31860547699999997,314.1762548,5,0
521,0.32019227899999997,307.2672476,8,1
522,0.32177908,307.4804121,5,1
523,0.323365882,308.410093,9,1
524,0.324952683,301.47655719999995,9,1
525,0.326539484,312.5005387,9,1
526,0.32376752,308.9180313,9,1
527,0.320995556,315.97898100000003,8,1
528,0.318223592,308.19284530000004,9,1
529,0.315451628,310.1748469,5,1
530,0.31267966399999997,307.6740522,9,1
531,0.3099077,312.0701605,5,1
532,0.307135736,311.1310215,9,1
533,0.304363772,303.6674185,9,1
534,0.301591808,315.273758,5,1
535,0.298819844,307.831034,5,1
536,0.29604788,314.33843410000003,5,1
537,0.293275916,312.1908964,5,1
538,0.290503952,312.56406400000003,5,1
539,0.287731988,317.2382694,5,1
540,0.284960024,307.4993399,5,1
541,0.28218806,314.02506889999995,5,1
542,0.285061233,310.58338960000003,9,1
543,0.287934405,318.51595019999996,5,1
544,0.290807578,306.2381549,9,1
545,0.293680751,308.4572756,5,1
546,0.29655392399999997,312.7201318,5,1
547,0.299427097,305.8927742,5,1
548,0.30230027,313.84950960000003,5,1
549,0.305173442,308.7976451,5,1
550,0.308046615,316.2482563,5,1
551,0.31091978800000003,314.6620777,5,1
552,0.31379296100000004,314.4171652,9,1
553,0.316666134,312.7422167,8,1
554,0.319539307,312.1265012,8,1
555,0.322412479,316.39708260000003,5,1
556,0.325285652,308.3550146,5,1
557,0.328158825,318.1193743,5,1
558,0.322419033,311.7234311,5,1
559,0.31667924,316.3220875,5,1
560,0.310939448,311.58087850000004,9,1
561,0.30519965600000004,311.99629649999997,9,1
562,0.299459863,315.0657927,9,1
563,0.293720071,309.3574974,9,1
564,0.28798027800000003,318.52575410000003,9,1
565,0.282240486,311.9771516,9,1
566,0.276500694,316.3574501,9,1
567,0.270760901,312.06425,9,1
568,0.265021109,312.535173,8,1
569,0.25928131600000004,312.41900610000005,9,1
570,0.25354152399999996,311.04037569999997,9,1
571,0.247801732,315.4716133,9,1
572,0.24206193899999998,312.239444,9,1
573,0.23632214699999998,317.03348139999997,9,1
574,0.252742419,313.2699936,9,1
575,0.269162691,317.5480077,9,1
576,0.285582962,315.1740508,9,1
577,0.302003234,314.1102401,9,1
578,0.318423506,316.2051557,9,1
579,0.334843778,308.925865,9,1
580,0.35126405,316.9534526,9,1
581,0.367684322,310.0214641,9,1
582,0.38410459399999997,313.8053177,9,1
583,0.400524865,309.8871242,9,1
584,0.416945137,313.3820836,9,1
585,0.433365409,314.24635739999997,9,1
586,0.449785681,313.98449819999996,9,1
587,0.46620595299999995,316.9139756,9,1
588,0.482626225,310.9804284,8,1
589,0.499046496,316.399148,8,1
590,0.487408496,309.5517039,9,1
591,0.475770496,317.7693337,9,1
592,0.464132496,313.8972027,9,1
593,0.452494496,317.4880985,9,1
594,0.44085649600000004,317.2744633,9,1
595,0.429218495,308.9549081,9,1
596,0.417580495,313.7689344,9,1
597,0.405942495,307.8196181,9,1
598,0.394304495,311.8169233,9,1
599,0.382666495,308.5679556,9,1
600,0.371028495,311.5482493,9,1
601,0.359390494,313.625394,9,1
602,0.34775249399999997,309.9116389,9,1
603,0.336114494,312.7476506,9,1
604,0.324476494,307.7348335,9,1
605,0.31283849399999997,314.44042460000003,9,1
606,0.317986535,311.4176382,9,1
607,0.323134577,312.33425689999996,9,1
608,0.328282618,310.7870512,9,1
609,0.33343065899999996,310.3786892,9,1
610,0.33857870100000004,312.9524892,9,1
611,0.34372674200000003,310.80280039999997,9,1
612,0.348874784,315.6343566,9,1
613,0.354022825,312.2510269,9,1
614,0.35917086600000003,315.9033446,9,1
615,0.364318908,312.2537592,9,1
616,0.369466949,305.5091688,9,1
617,0.374614991,306.74365339999997,9,1
618,0.37976303200000006,308.33827180000003,9,1
619,0.384911073,306.5590103,9,1
620,0.390059115,306.2023915,9,1
621,0.395207156,310.5822021,9,1
622,0.395135744,307.81023960000005,9,1
623,0.395064331,309.4921432,9,1
624,0.39499291799999997,309.3863602,9,1
625,0.39492150600000003,306.7731238,9,1
626,0.39485009299999996,309.6915477,9,1
627,0.394778681,305.7660965,9,1
628,0.39470726799999994,310.8439776,9,1
629,0.394635855,305.9686665,9,1
630,0.394564443,311.440693,9,1
631,0.39449303,304.1572206,9,1
632,0.394421618,309.7120354,9,1
633,0.394350205,306.958773,9,1
634,0.39427879200000004,307.647515,9,1
635,0.39420738,308.8666275,9,1
636,0.39413596700000003,307.3242376,9,1
637,0.394064555,310.9073162,9,1
638,0.397394787,308.5217994,9,1
639,0.40072501899999996,310.69518389999996,9,1
640,0.404055251,310.1220225,9,1
641,0.40738548399999996,308.6185387,9,1
642,0.410715716,309.86927119999996,9,1
643,0.414045948,305.4660499,9,1
644,0.417376181,307.5759358,9,1
645,0.42070641299999995,304.29754130000003,9,1
646,0.424036645,311.528644,9,1
647,0.42736687700000003,300.21772430000004,9,1
648,0.43069711,306.1015017,5,1
649,0.43402734200000004,302.7326164,9,1
650,0.43735757399999997,304.16813030000003,9,1
651,0.440687806,307.9644326,9,1
652,0.444018039,303.94039310000005,9,1
653,0.447348271,306.8737854,9,1
654,0.446872767,303.8558546,9,1
655,0.44639726399999996,306.69044410000004,9,1
656,0.44592176,305.3670499,9,1
657,0.445446257,303.9742749,9,1
658,0.444970753,305.47364480000005,9,1
659,0.44449525,301.8650606,9,1
660,0.444019746,303.71428330000003,9,0
661,0.44354424299999995,297.16520519999995,9,1
662,0.443068739,298.1033873,9,1
663,0.442593236,296.1548617,9,1
664,0.44211773200000004,291.1025385,9,1
665,0.44164222799999997,297.8236473,9,1
666,0.441166725,299.46271,8,1
667,0.440691221,301.4797995,8,1
668,0.440215718,299.5851813,8,1
669,0.43974021399999996,301.05874520000003,5,1
670,0.433132951,298.71482230000004,5,1
671,0.42652568799999996,300.999654,9,1
672,0.419918424,298.6157169,5,1
673,0.41331116100000004,299.7122518,8,1
674,0.40670389700000004,299.2528571,8,1
675,0.400096634,295.88592880000004,8,1
676,0.39348937100000003,294.42290160000005,5,1
677,0.38688210700000003,288.9651027,5,0
678,0.380274844,293.73246980000005,5,0
679,0.37366758,292.7388272,8,0
680,0.367060317,292.8627883,5,0
681,0.360453054,292.5370664,8,0
682,0.35384579,295.5915672,5,0
683,0.347238527,294.4179037,5,0
684,0.34063126299999996,293.903163,5,0
685,0.334024,296.9324912,8,0
686,0.33786192299999995,297.1645336,9,1
687,0.34169984600000003,297.8249058,5,0
688,0.345537769,289.9607605,8,0
689,0.349375692,286.80921760000007,9,0
690,0.353213615,288.0385888,5,0
691,0.35705153799999995,289.4672426,5,0
692,0.36088946200000005,289.43897910000004,9,0
693,0.364727385,288.3990841,9,0
694,0.368565308,290.5704619,5,0
695,0.372403231,286.23166210000005,5,0
696,0.37624115399999997,287.620224,9,0
697,0.38007907700000004,289.52614239999997,5,0
698,0.383917,288.2584143,8,0
699,0.387754923,290.9927049,5,0
700,0.391592846,289.064454,5,1
701,0.39543076899999996,290.2609805,5,1
702,0.391469871,288.6550432,9,1
703,0.387508973,289.33669760000004,5,1
704,0.383548075,289.6995284,5,1
705,0.37958717700000005,287.1771855,5,1
706,0.375626279,286.9619294,5,1
707,0.371665381,288.36881189999997,5,1
708,0.36770448299999997,289.6604296,5,1
709,0.363743585,286.34834689999997,5,1
710,0.35978268700000005,285.2966736,5,1
711,0.35582178799999997,284.7208525,5,1
712,0.35186089,287.85135499999996,5,1
713,0.34789999200000005,285.33750289999995,5,1
714,0.343939094,284.7129598,5,0
715,0.339978196,290.2209065,5,0
716,0.33601729799999996,283.2094063,5,0
717,0.33205640000000003,284.6028355,5,0
718,0.0,286.85271339999997,5,0
719,0.0,288.8128431,5,0
720,0.0,289.3229329,5,0
721,0.0,284.85637149999997,5,0
722,0.0,282.21221710000003,5,0
723,0.0,281.39006960000006,5,0
